Filepath,Speaker,Text,Emotion
./dataset/ravdess\Actor_14\03-01-06-01-01-02-14.wav,Ravdess_14,Kids are talking by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-01-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-01-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-02-01-01-14.wav,Ravdess_14,Kids are talking by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-02-01-02-14.wav,Ravdess_14,Kids are talking by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-02-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_14\03-01-06-02-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_14\03-01-07-01-01-01-14.wav,Ravdess_14,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-01-01-02-14.wav,Ravdess_14,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-01-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-01-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-02-01-01-14.wav,Ravdess_14,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-02-01-02-14.wav,Ravdess_14,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-02-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_14\03-01-07-02-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_14\03-01-08-01-01-01-14.wav,Ravdess_14,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-01-01-02-14.wav,Ravdess_14,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-01-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-01-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-02-01-01-14.wav,Ravdess_14,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-02-01-02-14.wav,Ravdess_14,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-02-02-01-14.wav,Ravdess_14,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_14\03-01-08-02-02-02-14.wav,Ravdess_14,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_15\03-01-01-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_15\03-01-01-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_15\03-01-01-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_15\03-01-01-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_15\03-01-02-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_15\03-01-02-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_15\03-01-03-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_15\03-01-03-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_15\03-01-04-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_15\03-01-04-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_15\03-01-05-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_15\03-01-05-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_15\03-01-06-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_15\03-01-06-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_15\03-01-07-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_15\03-01-07-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_15\03-01-08-01-01-01-15.wav,Ravdess_15,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-01-01-02-15.wav,Ravdess_15,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-01-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-01-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-02-01-01-15.wav,Ravdess_15,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-02-01-02-15.wav,Ravdess_15,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-02-02-01-15.wav,Ravdess_15,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_15\03-01-08-02-02-02-15.wav,Ravdess_15,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_16\03-01-01-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_16\03-01-01-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_16\03-01-01-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_16\03-01-01-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_16\03-01-02-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_16\03-01-02-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_16\03-01-03-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_16\03-01-03-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_16\03-01-04-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_16\03-01-04-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_16\03-01-05-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_16\03-01-05-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_16\03-01-06-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_16\03-01-06-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_16\03-01-07-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_16\03-01-07-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_16\03-01-08-01-01-01-16.wav,Ravdess_16,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-01-01-02-16.wav,Ravdess_16,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-01-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-01-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-02-01-01-16.wav,Ravdess_16,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-02-01-02-16.wav,Ravdess_16,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-02-02-01-16.wav,Ravdess_16,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_16\03-01-08-02-02-02-16.wav,Ravdess_16,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_17\03-01-01-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_17\03-01-01-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_17\03-01-01-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_17\03-01-01-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Neutral
./dataset/ravdess\Actor_17\03-01-02-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_17\03-01-02-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Calm
./dataset/ravdess\Actor_17\03-01-03-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_17\03-01-03-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Happy
./dataset/ravdess\Actor_17\03-01-04-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_17\03-01-04-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Sad
./dataset/ravdess\Actor_17\03-01-05-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_17\03-01-05-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Anger
./dataset/ravdess\Actor_17\03-01-06-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_17\03-01-06-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Fear
./dataset/ravdess\Actor_17\03-01-07-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_17\03-01-07-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Disgust
./dataset/ravdess\Actor_17\03-01-08-01-01-01-17.wav,Ravdess_17,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-01-01-02-17.wav,Ravdess_17,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-01-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-01-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-02-01-01-17.wav,Ravdess_17,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-02-01-02-17.wav,Ravdess_17,Kids are talking by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-02-02-01-17.wav,Ravdess_17,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_17\03-01-08-02-02-02-17.wav,Ravdess_17,Dogs are sitting by the door,Surprise
./dataset/ravdess\Actor_18\03-01-01-01-01-01-18.wav,Ravdess_18,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_18\03-01-01-01-01-02-18.wav,Ravdess_18,Kids are talking by the door,Neutral
./dataset/ravdess\Actor_18\03-01-01-01-02-01-18.wav,Ravdess_18,Dogs are sitting by the door,Neutral
